"Line","Column","Message","Extent","RuleName","Severity","ScriptName","ScriptPath","RuleSuppressionID","SuggestedCorrections","IsSuppressed"
"988","17","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""[$($diff.Type)] $($diff.Path)"" -ForegroundColor $color","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"990","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  -: $($diff.Left)"" -ForegroundColor Red","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"991","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  +: $($diff.Right)"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"994","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  +: $($diff.Right)"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"997","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  -: $($diff.Left)"" -ForegroundColor Red","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"1005","13","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""`nDifferences exported to: $Export"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"1594","58","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4453","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""`nScript: $($meta.Number) - $($meta.Name)"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4454","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Path: $($meta.Path)`n"" -ForegroundColor Gray","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4457","25","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""No parameters found."" -ForegroundColor Yellow","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4461","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Parameters:"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4462","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""="" * 50 -ForegroundColor Gray","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4466","25","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""`n-$($param.Name)"" -ForegroundColor Yellow -NoNewline","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4467","25","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host "" $mandatory"" -ForegroundColor Red -NoNewline","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4468","25","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""($($param.Type))"" -ForegroundColor Gray","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4471","29","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  $($param.Help)"" -ForegroundColor White","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4475","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host """"","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4481","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""`n=== Script Help ==="" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4482","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Number: $($meta.Number)"" -ForegroundColor Yellow","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4483","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Name: $($meta.Name)"" -ForegroundColor Yellow","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4484","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Path: $($meta.Path)"" -ForegroundColor Gray","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4485","21","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host """"","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4488","25","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""SYNOPSIS"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4489","25","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host $meta.Synopsis -ForegroundColor White","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4490","25","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host """"","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4493","25","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""DESCRIPTION"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4494","25","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host $meta.Description -ForegroundColor White","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4495","25","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host """"","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4498","25","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""PARAMETERS"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4501","29","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""`n  -$($param.Name)"" -ForegroundColor Yellow -NoNewline","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4502","29","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host "" $mandatory"" -ForegroundColor Red -NoNewline","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
"4503","29","File 'AitherZero.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""($($param.Type))"" -ForegroundColor Gray","PSAvoidUsingWriteHost","Warning","AitherZero.psm1","E:\AitherZero-Internal\AitherZero\bin\AitherZero.psm1",,,"False"
